184	119	145	142	119	147	738	
186	130	148	140	123	147	749	
188	123	148	141	117	148	724	
190	116	147	117	113	146	687	
192	82	148	139	113	147	701	
194	128	148	139	119	147	728	
196	121	149	138	113	147	697	
198	128	147	137	123	167	822	
200	133	167	158	127	166	792	
202	140	167	153	131	166	812	
204	130	168	156	126	166	769	
206	136	167	141	134	165	801	
208	131	167	153	124	165	783	
210	141	168	155	130	167	810	
212	131	170	158	124	169	772	
214	143	167	154	134	167	815	
216	125	165	150	121	165	748	
218	136	170	155	130	167	795	
220	124	162	148	120	163	734	
222	132	166	138	128	166	766	
224	128	169	153	122	170	759	
226	138	167	153	129	168	822	
228	136	179	157	128	179	772	
230	143	168	150	133	167	808	
232	128	169	155	121	167	757	
234	139	171	156	130	170	805	
236	130	174	159	123	172	760	
238	139	166	139	131	170	721	
240	128	172	157	121	170	745	
242	136	167	153	126	163	735	
244	126	167	154	118	168	749	
246	141	168	156	131	164	783	
248	125	167	153	118	166	724	
250	134	167	153	125	167	769	
252	126	161	150	116	164	724	
254	91	169	91	89	166	540	
256	137	166	155	128	167	765	
258	140	168	152	130	168	796	
260	141	172	158	129	167	779	
262	143	167	152	128	165	788	
264	133	166	151	124	165	771	
266	141	169	152	129	169	792	
268	134	164	154	126	170	775	
270	133	168	137	127	166	658	
272	132	171	153	123	170	760	
274	140	170	152	128	166	766	
276	130	169	152	120	168	753	
278	139	164	147	126	165	772	
280	129	167	148	119	167	744	
282	136	169	153	126	167	776	
284	128	169	153	118	167	770	
286	134	173	139	124	165	756	
288	127	169	150	120	169	752	
290	138	167	151	127	167	767	
292	127	168	151	118	170	749	
294	144	172	150	128	166	773	
296	126	168	154	118	166	740	
298	136	165	151	124	166	765	
300	127	167	151	117	166	733	
302	130	163	145	137	166	790	
304	126	165	150	116	165	720	
306	137	166	150	125	165	765	
308	125	168	152	117	166	735	
310	141	167	151	127	164	779	
312	124	168	152	117	166	733	
314	137	171	152	126	167	769	
316	125	167	151	117	167	729	
318	115	164	118	108	160	671	
320	127	171	151	115	167	727	
322	136	167	150	123	164	763	
324	122	166	143	115	169	746	
326	141	177	157	134	166	784	
328	125	167	150	116	166	735	
330	140	174	153	128	171	754	
332	124	169	149	118	169	734	
334	124	164	130	122	165	763	
336	126	169	149	116	168	723	
338	135	166	149	122	165	762	
340	122	170	145	118	169	737	
342	135	163	144	126	167	777	
344	124	167	147	115	166	734	
346	140	167	148	121	165	764	
348	124	168	151	112	166	716	
350	125	168	133	120	172	801	
352	125	164	146	114	166	704	
354	135	168	146	126	166	774	
356	126	164	147	111	162	723	
358	140	167	147	122	164	756	
360	124	169	147	114	167	716	
362	135	169	146	116	167	724	
364	121	169	144	103	167	654	
366	125	165	129	103	169	622	
368	124	169	148	90	168	559	
370	135	169	148	91	167	553	
372	124	170	153	77	143	412	
374	122	148	130	71	146	513	
376	123	168	148	72	168	430	
378	135	166	145	79	162	397	
380	123	169	150	69	166	395	
382	91	166	91	58	166	360	
384	123	168	149	63	171	425	
386	134	168	147	58	167	418	
388	121	168	141	53	166	350	
390	134	167	145	55	166	293	
392	125	178	142	59	169	272	
394	134	169	144	54	167	292	
396	120	168	140	55	165	330	
398	125	167	133	56	165	370	
400	123	171	147	45	166	288	
402	133	169	145	41	166	263	
404	120	166	140	41	168	248	
406	139	170	148	39	165	251	
408	120	169	138	43	166	516	
410	130	167	141	45	164	267	
412	120	167	142	47	167	286	
414	124	166	128	40	162	227	
416	120	168	141	39	168	210	
418	129	168	139	37	163	253	
420	120	167	139	33	166	250	
422	131	164	136	34	163	233	
424	120	167	142	37	165	212	
426	129	170	142	37	167	262	
428	118	167	138	37	164	218	
430	125	166	132	81	166	528	
432	119	169	142	35	166	228	
434	130	172	140	34	165	220	
436	119	169	137	37	166	200	
438	130	168	135	36	165	219	
440	118	168	136	33	165	215	
442	131	169	136	35	166	220	
444	114	166	137	31	165	386	
446	90	148	91	30	146	161	
448	104	149	120	30	146	192	
450	111	149	120	28	146	183	
452	110	167	133	31	167	206	
454	127	167	132	38	167	620	
456	117	170	134	33	167	212	
458	130	168	146	123	167	245	
460	116	168	130	33	166	213	
462	126	167	129	30	164	199	
464	118	167	133	31	166	209	
466	123	168	132	31	164	204	
468	116	170	132	32	167	205	
470	128	162	145	91	165	199	
472	116	169	131	31	167	206	
474	119	164	131	31	166	202	
476	119	169	131	30	165	202	
478	118	167	121	30	166	209	
480	116	168	131	41	166	655	
482	121	168	129	30	165	187	
484	114	168	129	31	166	180	
486	125	166	126	32	164	178	
488	114	167	126	30	162	175	
490	121	168	128	39	167	316	
492	115	168	127	30	167	189	
494	123	166	128	31	164	179	
496	113	168	129	31	166	181	
498	120	165	127	55	166	356	
500	113	173	127	43	168	223	
502	124	166	125	30	163	183	
504	113	169	128	29	168	178	
506	120	168	125	28	166	184	
508	112	169	128	29	165	511	
510	84	167	84	28	166	185	
512	116	169	123	30	152	164	
514	100	149	104	26	146	169	
516	92	149	103	30	148	416	
518	95	148	103	40	166	204	
520	99	169	108	29	165	181	
522	101	169	108	29	165	185	
524	95	168	104	32	166	209	
526	99	168	98	121	165	719	
528	92	169	99	49	168	256	
530	93	168	98	76	168	251	
532	90	174	95	27	166	182	
534	90	167	94	29	163	185	
536	88	169	102	39	166	252	
538	99	169	147	126	169	756	
540	86	168	96	80	169	730	
542	86	169	89	67	168	608	
544	77	168	81	66	165	509	
546	87	167	89	56	167	211	
548	84	167	119	115	169	441	
550	84	169	112	78	167	423	
552	82	168	84	118	168	394	
554	83	169	112	78	168	349	
556	76	165	112	80	168	311	
558	78	167	145	83	168	425	
560	84	169	123	88	168	256	
562	127	169	148	123	168	261	
564	123	166	145	115	168	254	
566	82	168	85	27	163	187	
568	68	168	69	30	165	180	
570	106	168	146	101	167	271	
572	81	168	84	30	166	188	
574	70	166	70	26	163	170	
576	80	168	83	41	167	213	
578	67	169	149	110	167	310	
580	84	169	91	118	169	357	
582	69	148	74	28	165	179	
584	73	167	77	30	169	214	
586	74	167	77	80	168	259	
588	71	168	148	102	168	426	
590	97	165	146	84	165	352	
592	76	169	78	26	165	184	
594	68	167	70	29	165	303	
596	71	169	74	87	167	219	
598	117	169	148	89	167	422	
600	72	168	74	28	166	178	
602	69	168	71	29	165	435	
604	70	169	79	117	168	212	
606	105	170	114	103	167	366	
608	69	169	71	29	166	173	
610	70	168	72	34	166	382	
612	71	167	149	118	165	270	
614	69	167	70	28	164	180	
616	71	168	74	32	166	353	
618	70	173	148	86	166	333	
620	69	170	72	29	166	178	
622	63	167	65	35	166	313	
624	92	168	148	117	167	407	
626	72	174	75	28	165	179	
628	65	168	66	34	167	260	
630	69	167	71	29	165	168	
632	68	167	70	39	169	301	
634	67	167	69	69	168	329	
636	84	171	97	89	168	397	
638	60	167	60	28	166	165	
640	72	166	137	34	166	331	
642	67	168	68	28	166	163	
644	69	168	140	45	168	269	
646	74	168	147	56	166	545	
648	65	169	66	28	167	160	
650	74	167	136	49	169	572	
652	67	169	83	56	168	413	
654	68	166	69	28	162	171	
656	59	149	80	50	148	317	
658	59	149	91	53	172	580	
660	60	168	60	28	168	178	
662	93	170	147	51	167	421	
664	72	169	150	44	168	366	
666	64	168	65	28	166	170	
668	63	167	81	36	165	327	
670	66	166	66	27	164	163	
672	63	167	77	44	166	677	
674	71	168	72	30	164	173	
676	69	170	148	63	167	354	
678	67	170	119	56	167	611	
680	66	167	69	30	166	165	
682	64	168	76	39	165	636	
684	69	169	72	29	168	164	
686	122	167	141	70	166	332	
688	83	168	101	70	167	549	
690	60	167	60	27	167	218	
692	61	167	150	50	165	556	
694	64	166	64	28	165	199	
696	64	169	78	46	170	715	
698	61	166	61	29	170	190	
700	60	168	150	43	170	744	
702	57	167	57	26	164	204	
704	64	169	91	70	170	641	
706	59	168	60	27	164	204	
708	68	166	147	54	168	479	
710	68	167	69	28	165	189	
712	72	168	105	61	168	391	
714	68	168	70	28	165	243	
716	83	172	150	72	172	761	
718	63	167	64	26	165	219	
720	65	149	94	91	150	654	
722	60	148	61	24	153	243	
724	61	168	115	52	168	727	
726	62	166	63	28	165	201	
728	76	170	147	68	170	716	
730	90	168	148	57	164	389	
732	59	168	60	28	165	200	
734	66	166	87	80	168	319	
736	64	167	67	29	166	224	
738	62	168	82	93	166	406	
740	58	166	58	25	166	171	
742	125	169	147	90	166	815	
744	90	170	129	73	167	573	
746	61	168	61	27	165	203	
748	72	168	106	86	167	687	
750	98	169	108	108	166	682	
752	64	168	65	27	166	204	
754	80	168	110	104	168	631	
756	85	170	96	68	169	504	
758	58	168	58	25	166	325	
760	62	169	107	63	170	384	
762	57	168	58	23	161	312	
764	76	171	86	120	167	626	
766	56	168	56	28	167	255	
768	59	169	118	61	170	373	
770	62	168	62	26	166	268	
772	98	168	121	60	168	440	
774	57	167	57	28	167	230	
776	80	169	120	84	170	436	
778	61	167	61	25	168	278	
780	67	172	125	73	168	362	
782	59	167	59	26	164	223	
784	80	169	109	66	168	583	
786	62	169	63	27	166	264	
788	73	169	97	106	169	403	
790	61	167	61	28	166	275	
792	76	172	137	95	169	425	
794	61	168	63	26	167	212	
796	88	169	110	100	166	470	
798	54	166	54	28	166	237	
800	59	169	149	56	168	475	
802	61	168	62	26	166	304	
804	80	172	101	79	169	424	
806	60	166	61	29	165	256	
808	65	170	148	53	148	324	
810	59	168	60	30	167	238	
812	79	172	149	63	169	572	
814	55	169	56	29	166	365	
816	79	170	88	90	168	518	
818	57	168	57	29	168	229	
820	84	169	96	65	167	536	
822	59	167	60	28	166	268	
824	118	170	149	97	169	353	
826	57	166	60	26	165	244	
828	62	167	63	26	165	282	
830	91	167	97	83	166	499	
832	56	170	56	30	167	264	
834	55	166	56	23	166	296	
836	74	151	100	82	148	497	
838	53	148	53	29	148	304	
840	52	149	53	22	148	265	
842	59	169	60	25	166	262	
844	82	169	119	52	167	479	
846	54	168	56	42	166	304	
848	59	169	60	29	167	307	
850	59	168	60	28	167	295	
852	63	168	92	99	167	580	
854	60	168	60	43	168	348	
856	65	169	126	62	168	302	
858	58	168	58	45	168	351	
860	57	168	58	33	168	341	
862	85	167	88	95	167	558	
864	58	168	59	38	167	347	
866	57	168	57	36	167	333	
868	70	170	114	85	169	601	
870	59	167	60	34	168	321	
872	57	168	58	35	167	345	
874	64	169	95	85	168	695	
876	58	169	57	38	168	355	
878	54	167	55	33	166	264	
880	109	169	149	73	168	338	
882	57	167	58	46	167	371	
884	62	168	64	43	168	364	
886	75	166	115	90	165	792	
888	58	167	59	38	167	385	
890	58	167	59	31	166	275	
892	61	169	62	31	168	254	
894	57	167	58	36	166	273	
896	58	168	59	36	168	300	
898	110	169	149	70	167	446	
900	60	168	61	39	166	483	
902	109	168	139	71	167	489	
904	62	169	65	39	168	343	
906	58	168	59	33	168	459	
908	92	168	117	69	169	379	
910	58	167	65	43	167	396	
912	58	168	59	39	167	452	
914	61	170	62	33	168	337	
916	57	168	58	39	166	427	
918	96	168	132	65	167	591	
920	59	169	61	43	167	408	
922	60	168	61	35	167	331	
924	58	168	59	43	167	467	
926	78	168	79	55	167	487	
928	57	169	97	60	168	557	
930	60	168	61	37	167	286	
932	61	168	66	40	169	332	
934	63	168	65	60	167	405	
936	60	170	61	38	167	367	
938	56	168	57	37	166	387	
940	100	169	150	55	169	472	
942	57	166	84	40	166	403	
944	60	169	79	46	168	362	
946	60	167	61	35	165	284	
948	61	169	67	48	168	383	
950	57	166	60	43	167	343	
952	59	169	71	44	166	429	
954	60	168	61	42	169	413	
956	60	169	62	37	168	354	
958	55	166	61	48	168	408	
960	59	168	61	38	168	366	
962	62	167	63	41	166	367	
964	60	168	61	31	167	285	
966	61	167	62	36	166	386	
968	60	168	64	40	167	308	
970	60	168	64	50	167	500	
972	59	170	63	47	168	359	
974	57	166	57	40	165	471	
976	61	167	68	47	169	453	
978	60	168	62	44	167	350	
980	60	168	66	45	165	405	
982	58	166	62	53	165	474	
984	60	167	61	42	167	386	
986	60	168	68	49	168	420	
988	61	168	62	46	167	391	
990	54	165	76	44	164	340	
992	55	167	79	51	167	447	
994	61	167	85	53	167	530	
996	57	167	62	51	167	462	
998	58	165	60	46	165	453	
1000	56	168	75	53	168	517	
1002	59	167	65	45	167	340	
1004	60	168	75	46	166	444	
1006	58	167	73	47	165	386	
1008	56	166	134	49	170	366	
1010	59	168	83	45	148	363	
1012	60	167	99	54	168	366	
1014	59	166	89	44	166	352	
1016	59	168	86	63	167	317	
1018	52	148	85	55	150	353	
1020	61	168	133	53	167	343	
1022	60	169	94	51	168	327	
1024	59	170	104	82	169	384	
1026	58	168	94	47	166	344	
1028	57	169	105	69	168	385	
1030	59	166	115	57	164	368	
1032	56	168	95	56	169	350	
1034	58	169	106	55	167	331	
1036	59	168	106	52	165	430	
1038	55	167	120	61	166	395	
1040	59	170	104	63	168	452	
1042	58	167	88	49	167	307	
1044	57	170	105	71	168	433	
1046	56	169	123	58	166	360	
1048	56	168	117	72	168	400	
1050	56	169	94	56	169	448	
1052	55	169	124	65	168	479	
1054	52	167	84	53	166	342	
1056	63	169	148	62	168	354	
1058	62	169	122	55	167	394	
1060	65	168	135	68	168	380	
1062	60	169	114	57	166	377	
1064	70	170	150	62	168	378	
1066	64	169	112	53	167	381	
1068	74	169	124	56	168	473	
1070	58	168	124	57	167	323	
1072	70	166	132	74	166	343	
1074	69	169	114	69	167	331	
1076	75	168	123	65	168	343	
1078	65	167	100	67	165	388	
1080	69	169	117	63	168	370	
1082	74	169	106	66	169	512	
1084	72	169	125	55	167	308	
1086	66	167	84	62	167	308	
1088	93	169	136	60	167	322	
1090	70	168	92	75	167	402	
1092	81	168	125	54	168	364	
1094	73	167	94	62	166	393	
1096	90	169	108	94	168	458	
1098	61	167	104	66	167	384	
1100	87	169	125	66	166	414	
1102	63	166	105	58	166	293	
1104	92	169	132	66	167	429	
1106	62	167	96	71	168	305	
1108	107	169	129	68	168	443	
1110	72	166	110	72	166	404	
1112	83	169	126	75	168	389	
1114	70	167	105	67	168	374	
1116	76	168	118	68	167	441	
1118	69	167	73	71	166	331	
1120	99	169	126	73	167	466	
1122	60	149	87	72	167	448	
1124	75	169	109	74	169	423	
1126	71	166	98	78	165	399	
1128	80	169	108	66	169	427	
1130	94	169	95	70	165	377	
1132	76	170	112	69	167	388	
1134	82	168	110	67	166	294	
1136	82	169	121	65	168	415	
1138	81	168	96	72	166	313	
1140	79	170	110	70	166	362	
1142	78	148	91	72	166	357	
1144	91	169	110	69	167	365	
1146	73	168	89	85	168	349	
1148	72	169	116	70	168	338	
1150	72	168	84	58	167	332	
1152	83	169	125	66	168	391	
1154	96	168	110	72	167	327	
1156	84	169	99	70	167	398	
1158	81	167	103	76	166	339	
1160	82	169	114	73	167	389	
1162	94	167	103	69	167	360	
1164	100	168	124	52	167	349	
1166	77	167	95	66	166	329	
1168	70	169	111	60	167	370	
1170	88	168	102	71	167	435	
1172	86	170	109	70	168	418	
1174	86	168	106	62	166	306	
1176	82	169	107	59	168	405	
1178	78	169	106	67	167	355	
1180	96	169	116	61	166	404	
1182	76	167	78	61	167	304	
1184	73	154	86	67	169	378	
1186	85	167	111	52	166	335	
1188	97	168	121	66	167	350	
1190	79	168	112	64	165	320	
1192	90	169	108	69	168	451	
1194	77	168	99	64	166	351	
1196	86	169	120	64	167	334	
1198	80	168	99	57	167	330	
1200	84	169	113	64	165	348	
1202	94	168	105	61	165	309	
1204	87	168	108	60	166	378	
1206	77	165	112	43	147	323	
1208	76	168	100	63	170	431	
1210	88	168	113	79	167	338	
1212	82	169	104	73	165	357	
1214	72	168	84	54	165	355	
1216	75	169	117	62	167	345	
1218	84	166	116	51	165	359	
1220	77	170	109	63	167	350	
1222	90	167	118	56	165	351	
1224	89	169	112	71	165	368	
1226	75	170	104	48	154	307	
1228	72	169	124	70	167	358	
1230	74	166	107	59	165	330	
1232	70	168	105	69	168	342	
1234	74	149	103	52	167	303	
1236	80	170	113	54	168	348	
1238	79	167	100	65	164	362	
1240	75	170	113	58	166	369	
1242	67	171	102	53	166	363	
1244	81	168	100	65	167	375	
1246	66	167	79	49	166	329	
1248	76	169	113	60	166	380	
1250	77	168	114	71	167	338	
1252	73	168	101	63	163	320	
1254	89	167	113	59	164	329	
1256	70	169	105	58	167	363	
1258	81	168	106	55	168	316	
1260	76	169	101	51	165	311	
1262	74	167	97	55	164	375	
1264	76	170	103	61	165	322	
1266	79	167	111	56	168	329	
1268	75	170	104	69	167	447	
1270	78	167	110	55	165	353	
1272	74	166	106	57	164	428	
1274	73	168	115	67	165	346	
1276	80	169	115	67	167	347	
1278	71	169	84	52	166	306	
1280	70	170	100	62	166	411	
1282	69	148	91	55	146	319	
1284	64	155	104	57	166	365	
1286	76	164	107	61	164	323	
1288	68	169	103	66	167	379	
1290	85	169	122	56	166	321	
1292	-72	-167	-110	-56	-164	-326	
1294	-73	-164	-106	-47	-162	-344	
1296	-79	-165	-106	-63	-162	-310	
1298	-75	-162	-97	-52	-155	-343	
1300	-85	-161	-120	-65	-159	-291	
1302	-72	-158	-109	-48	-154	-358	
1304	-67	-158	-89	-57	-154	-328	
1306	-62	-136	-94	-49	-154	-316	
1308	-70	-156	-96	-51	-154	-248	
1310	-62	-152	-80	-47	-150	-269	
1312	-45	-151	-93	-48	-150	-341	
1314	-75	-151	-104	-38	-143	-300	
1316	-64	-149	-92	-50	-147	-320	
1318	-61	-129	-75	-54	-144	-309	
1320	-61	-135	-92	-52	-143	-271	
1322	-63	-144	-99	-48	-141	-327	
1324	-66	-142	-91	-59	-141	-267	
1326	-60	-140	-83	-42	-139	-231	
1328	-41	-141	-85	-47	-138	-292	
1330	-63	-137	-88	-42	-136	-266	
1332	-60	-136	-86	-44	-135	-246	
1334	-71	-135	-93	-49	-132	-255	
1336	-62	-134	-84	-43	-133	-257	
1338	-62	-133	-78	-37	-132	-247	
1340	-40	-132	-87	-51	-130	-271	
1342	-51	-130	-59	-48	-127	-241	
1344	-39	-127	-89	-42	-127	-255	
1346	-55	-129	-80	-37	-125	-245	
1348	-37	-127	-83	-40	-125	-251	
1350	-60	-124	-92	-36	-122	-213	
1352	-35	-123	-72	-47	-122	-288	
1354	-54	-108	-67	-37	-120	-240	
1356	-38	-121	-76	-38	-120	-249	
1358	-52	-118	-77	-39	-118	-228	
1360	-50	-120	-75	-40	-119	-211	
1362	-34	-117	-73	-32	-115	-239	
1364	-46	-116	-69	-39	-113	-239	
1366	-50	-114	-71	-38	-112	-219	
1368	-46	-99	-65	-39	-112	-209	
1370	-34	-113	-78	-32	-110	-234	
1372	-49	-111	-78	-43	-109	-254	
1374	-42	-110	-51	-29	-107	-194	
1376	-42	-108	-69	-32	-95	-205	
1378	-34	-108	-84	-33	-106	-186	
1380	-43	-105	-68	-37	-105	-220	
1382	-47	-104	-66	-35	-102	-194	
1384	-32	-103	-68	-32	-101	-213	
1386	-50	-103	-65	-26	-100	-165	
1388	-42	-101	-75	-38	-100	-201	
1390	-42	-100	-57	-33	-97	-152	
1392	-35	-99	-62	-38	-98	-189	
1394	-47	-98	-67	-34	-96	-158	
1396	-32	-98	-61	-36	-91	-231	
1398	-47	-95	-75	-42	-94	-255	
1400	-41	-84	-70	-35	-90	-241	
1402	-43	-94	-70	-38	-92	-215	
1404	-44	-93	-73	-45	-91	-229	
1406	-41	-91	-50	-36	-88	-208	
1408	-41	-91	-71	-41	-89	-244	
1410	-46	-88	-70	-38	-87	-250	
1412	-44	-88	-69	-37	-86	-230	
1414	-44	-86	-68	-33	-84	-176	
1416	-42	-85	-66	-34	-85	-216	
1418	-46	-84	-65	-31	-82	-203	
1420	-39	-83	-66	-33	-82	-190	
1422	-42	-83	-60	-32	-80	-183	
1424	-37	-81	-64	-33	-81	-189	
1426	-43	-81	-63	-31	-80	-208	
1428	-33	-79	-63	-40	-78	-275	
1430	-40	-78	-61	-43	-77	-258	
1432	-42	-77	-69	-49	-76	-271	
1434	-40	-76	-67	-42	-75	-282	
1436	-38	-76	-67	-48	-75	-287	
1438	-34	-73	-42	-39	-72	-234	
1440	-35	-74	-65	-47	-72	-251	
1442	-37	-71	-64	-43	-70	-244	
1444	-23	-69	-62	-25	-69	-131	
1446	-28	-69	-61	-44	-69	-237	
1448	-37	-70	-61	-40	-60	-218	
1450	-35	-67	-59	-40	-67	-228	
1452	-34	-67	-60	-38	-66	-223	
1454	-35	-66	-55	-37	-65	-207	
1456	-33	-66	-55	-35	-57	-208	
1458	-32	-64	-56	-35	-63	-245	
1460	-35	-64	-56	-39	-63	-231	
1462	-32	-62	-55	-38	-61	-179	
1464	-31	-62	-54	-36	-60	-206	
1466	-34	-59	-51	-31	-59	-215	
1468	-26	-58	-51	-26	-57	-216	
1470	-27	-59	-34	-30	-58	-182	
1472	-27	-58	-51	-35	-57	-206	
1474	-30	-57	-50	-32	-56	-173	
1476	-26	-56	-49	-36	-55	-210	
1478	-29	-54	-42	-29	-52	-211	
1480	-26	-54	-48	-34	-53	-200	
1482	-28	-53	-47	-29	-52	-185	
1484	-23	-52	-46	-31	-52	-187	
1486	-26	-51	-42	-27	-50	-160	
1488	-25	-51	-45	-32	-50	-188	
1490	-24	-50	-44	-28	-49	-182	
1492	-22	-48	-43	-30	-48	-180	
1494	-28	-47	-42	-26	-46	-171	
1496	-22	-47	-41	-26	-46	-171	
1498	-22	-46	-41	-25	-46	-147	
1500	-23	-45	-39	-25	-44	-152	
1502	-19	-43	-25	-22	-40	-135	
1504	-23	-43	-38	-27	-43	-114	
1506	-21	-43	-38	-22	-42	-151	
1508	-20	-42	-37	-25	-41	-152	
1510	-22	-40	-36	-23	-40	-152	
1512	-21	-40	-36	-24	-39	-136	
1514	-19	-39	-34	-20	-39	-135	
1516	-20	-39	-34	-21	-38	-122	
1518	-19	-37	-31	-19	-37	-118	
1520	-16	-37	-31	-21	-36	-116	
1522	-18	-36	-31	-19	-35	-121	
1524	-18	-36	-31	-19	-35	-111	
1526	-18	-30	-28	-21	-33	-132	
1528	-16	-34	-30	-19	-33	-106	
1530	-14	-32	-29	-18	-32	-109	
1532	-15	-32	-28	-17	-32	-106	
1534	-14	-31	-17	-14	-31	-80	
1536	-11	-31	-27	-16	-27	-88	
1538	-13	-29	-26	-16	-29	-94	
1540	-12	-29	-25	-15	-28	-89	
1542	-16	-28	-24	-15	-27	-92	
1544	-13	-27	-24	-14	-27	-96	
1546	-13	-27	-23	-15	-26	-91	
1548	-12	-26	-23	-14	-25	-79	
1550	-13	-25	-20	-12	-24	-74	
1552	-11	-23	-21	-12	-23	-69	
1554	-12	-22	-21	-12	-23	-76	
1556	-10	-23	-20	-11	-22	-62	
1558	-12	-22	-19	-12	-22	-74	
1560	-8	-21	-19	-11	-20	-64	
1562	-11	-21	-18	-11	-20	-60	
1564	-9	-18	-16	-10	-20	-60	
